Date;P_Mean;T_#83587;Q_#41151000;F_#41151000;P_#83587;P_#03053017
2011-05-01;0.8;23.2;3.5891;2.5755;0.0;1.5
2011-05-02;0.2;23.64;3.5891;2.5755;0.0;0.4
2011-05-03;4.2;22.92;3.4585;2.4818;0.0;8.5
2011-05-04;2.4;22.28;3.4585;2.4818;4.8;0.0
2011-05-05;0.0;22.92;3.4585;2.4818;0.0;0.0
2011-05-06;0.0;23.5;3.4585;2.4818;0.0;0.0
2011-05-07;0.0;22.98;3.329;2.3889;0.0;0.0
2011-05-08;0.0;21.6;3.329;2.3889;0.0;0.0
2011-05-09;0.0;22.08;3.329;2.3889;0.0;0.0
2011-05-10;0.0;20.3;3.329;2.3889;0.0;0.0
2011-05-11;1.4;20.3;3.329;2.3889;0.0;2.7
2011-05-12;0.6;20.94;3.329;2.3889;0.0;1.2
2011-05-13;0.0;20.84;3.329;2.3889;0.0;0.0
2011-05-14;0.0;20.48;3.329;2.3889;0.0;0.0
2011-05-15;0.6;20.62;3.329;2.3889;0.0;1.2
2011-05-16;0.1;20.26;3.329;2.3889;0.2;0.0
2011-05-17;0.0;18.42;3.329;2.3889;0.0;0.0
2011-05-18;0.0;18.36;3.329;2.3889;0.0;0.0
2011-05-19;0.0;17.98;3.329;2.3889;0.0;0.0
2011-05-20;0.0;18.02;3.2007;2.2968;0.0;0.0
2011-05-21;0.0;18.36;3.2007;2.2968;0.0;0.0
2011-05-22;0.0;17.3;3.2007;2.2968;0.0;0.0
2011-05-23;2.6;19.36;3.2007;2.2968;0.0;5.2
2011-05-24;0.0;19.72;3.2007;2.2968;0.0;0.0
2011-05-25;6.8;19.56;3.2007;2.2968;0.0;13.5
2011-05-26;0.1;20.2;3.2007;2.2968;0.0;0.2
2011-05-27;0.0;20.6;3.2007;2.2968;0.0;0.0
2011-05-28;0.0;19.48;3.0735;2.2055;0.0;0.0
2011-05-29;0.0;20.0;3.0735;2.2055;0.0;0.0
2011-05-30;0.0;19.32;3.0735;2.2055;0.0;0.0
2011-05-31;0.0;20.0;3.0735;2.2055;0.0;0.0
2011-06-01;0.0;20.7;3.0735;2.2055;0.0;0.0
2011-06-02;0.0;20.98;3.0735;2.2055;0.0;0.0
2011-06-03;0.0;20.56;3.0735;2.2055;0.0;0.0
2011-06-04;0.0;21.0;2.9474;2.115;0.0;0.0
2011-06-05;0.0;16.9;2.9474;2.115;0.0;0.0
2011-06-06;0.0;16.76;2.9474;2.115;0.0;0.0
2011-06-07;4.4;18.2;2.9474;2.115;0.0;8.7
2011-06-08;2.4;20.88;2.9474;2.115;0.4;4.5
2011-06-09;0.0;19.28;2.8224;2.0253;0.0;0.0
2011-06-10;7.1;17.28;4.2569;3.0547;14.2;0.0
2011-06-11;0.0;18.24;3.2007;2.2968;0.0;0.0
2011-06-12;0.0;17.4;3.0735;2.2055;0.0;0.0
2011-06-13;0.0;18.28;3.0735;2.2055;0.0;0.0
2011-06-14;0.0;17.7;2.9474;2.115;0.0;0.0
2011-06-15;0.0;17.12;2.9474;2.115;0.0;0.0
2011-06-16;0.0;16.92;2.9474;2.115;0.0;0.0
2011-06-17;11.2;19.02;2.8224;2.0253;0.0;22.5
2011-06-18;2.2;19.78;2.8224;2.0253;0.0;4.5
2011-06-19;3.8;20.04;2.8224;2.0253;0.0;7.5
2011-06-20;19.1;20.34;2.8224;2.0253;0.0;38.2
2011-06-21;15.6;20.24;2.8224;2.0253;0.0;31.2
2011-06-22;0.0;20.92;2.8224;2.0253;0.0;0.0
2011-06-23;4.2;19.72;2.8224;2.0253;0.0;8.3
2011-06-24;0.6;20.0;2.8224;2.0253;0.0;1.2
2011-06-25;0.0;19.2;2.8224;2.0253;0.0;0.0
2011-06-26;0.0;19.76;2.8224;2.0253;0.0;0.0
2011-06-27;0.0;19.58;2.8224;2.0253;0.0;0.0
2011-06-28;0.0;20.36;2.8224;2.0253;0.0;0.0
2011-06-29;0.0;20.2;2.8224;2.0253;0.0;0.0
2011-06-30;0.0;18.78;2.8224;2.0253;0.0;0.0
2011-07-01;0.0;20.5;2.6986;1.9365;0.0;0.0
2011-07-02;0.2;20.6;2.6986;1.9365;0.0;0.3
2011-07-03;0.0;21.34;2.6986;1.9365;0.0;0.0
2011-07-04;0.0;21.32;2.6986;1.9365;0.0;0.0
2011-07-05;0.0;20.94;2.6986;1.9365;0.0;0.0
2011-07-06;0.0;20.9;2.6986;1.9365;0.0;0.0
2011-07-07;0.0;20.62;2.6986;1.9365;0.0;0.0
2011-07-08;0.0;18.48;2.6986;1.9365;0.0;0.0
2011-07-09;0.0;18.0;2.6986;1.9365;0.0;0.0
2011-07-10;0.0;18.44;2.6986;1.9365;0.0;0.0
2011-07-11;0.5;18.32;2.6986;1.9365;0.0;1.0
2011-07-12;0.0;18.4;2.6986;1.9365;0.0;0.0
2011-07-13;0.8;18.08;2.6986;1.9365;0.0;1.6
2011-07-14;5.0;18.92;2.6986;1.9365;0.0;10.1
2011-07-15;25.3;19.36;2.6986;1.9365;0.0;50.6
2011-07-16;0.0;19.6;2.6986;1.9365;0.0;0.0
2011-07-17;10.8;19.84;2.6986;1.9365;0.0;21.6
2011-07-18;0.0;21.34;2.576;1.8485;0.0;0.0
2011-07-19;0.0;22.22;2.576;1.8485;0.0;0.0
2011-07-20;0.0;19.2;2.576;1.8485;0.0;0.0
2011-07-21;12.1;19.4;2.576;1.8485;0.0;24.2
2011-07-22;0.0;21.06;2.576;1.8485;0.0;0.0
2011-07-23;0.0;18.76;2.576;1.8485;0.0;0.0
2011-07-24;0.0;17.32;2.576;1.8485;0.0;0.0
2011-07-25;0.0;17.36;2.576;1.8485;0.0;0.0
2011-07-26;3.8;17.16;2.576;1.8485;0.0;7.5
2011-07-27;1.6;17.4;2.576;1.8485;0.0;3.1
2011-07-28;7.0;18.32;2.576;1.8485;0.0;14.1
2011-07-29;6.9;20.04;2.576;1.8485;0.0;13.8
2011-07-30;9.8;21.1;2.576;1.8485;0.0;19.6
2011-07-31;0.0;22.52;2.576;1.8485;0.0;0.0
2011-08-01;0.0;22.78;2.576;1.8485;0.0;0.0
2011-08-02;18.2;23.68;2.576;1.8485;0.0;36.3
2011-08-03;0.6;24.8;2.576;1.8485;0.0;1.3
2011-08-04;0.0;19.84;2.576;1.8485;0.0;0.0
2011-08-05;0.0;19.12;2.576;1.8485;0.0;0.0
2011-08-06;0.0;20.98;2.576;1.8485;0.0;0.0
2011-08-07;0.0;22.62;2.576;1.8485;0.0;0.0
2011-08-08;9.8;23.8;2.576;1.8485;0.0;19.6
2011-08-09;5.2;23.56;2.576;1.8485;0.0;10.4
2011-08-10;0.0;23.26;2.576;1.8485;0.0;0.0
2011-08-11;0.0;19.76;2.576;1.8485;0.0;0.0
2011-08-12;0.0;20.38;2.576;1.8485;0.0;0.0
2011-08-13;0.0;22.5;2.576;1.8485;0.0;0.0
2011-08-14;0.6;24.04;2.4547;1.7615;0.0;1.2
2011-08-15;0.0;20.58;2.4547;1.7615;0.0;0.0
2011-08-16;0.0;19.74;2.4547;1.7615;0.0;0.0
2011-08-17;0.7;21.9;2.4547;1.7615;0.0;1.4
2011-08-18;0.0;22.72;2.4547;1.7615;0.0;0.0
2011-08-19;2.8;22.3;2.4547;1.7615;0.0;5.6
2011-08-20;0.2;23.56;2.3348;1.6754;0.0;0.4
2011-08-21;0.0;21.02;2.3348;1.6754;0.0;0.0
2011-08-22;0.0;19.26;2.3348;1.6754;0.0;0.0
2011-08-23;0.0;20.28;2.3348;1.6754;0.0;0.0
2011-08-24;0.0;21.42;2.3348;1.6754;0.0;0.1
2011-08-25;1.5;21.08;2.3348;1.6754;0.0;3.0
2011-08-26;0.0;22.66;2.3348;1.6754;0.0;0.0
2011-08-27;0.7;22.24;2.3348;1.6754;0.0;1.4
2011-08-28;9.5;21.58;2.3348;1.6754;0.0;19.0
2011-08-29;0.2;21.86;2.3348;1.6754;0.0;0.4
2011-08-30;2.7;23.16;2.216;1.5902;0.0;5.4
2011-08-31;0.0;24.2;2.216;1.5902;0.0;0.0
2011-09-01;0.0;20.2;2.216;1.5902;0.0;0.0
2011-09-02;0.0;18.56;2.0987;1.506;0.0;0.0
2011-09-03;0.0;18.0;2.0987;1.506;0.0;0.0
2011-09-04;0.0;20.54;2.0987;1.506;0.0;0.0
2011-09-05;7.1;21.6;2.0987;1.506;0.0;14.2
2011-09-06;0.5;23.86;2.0987;1.506;0.0;1.0
2011-09-07;0.0;23.16;2.0987;1.506;0.0;0.0
2011-09-08;0.0;23.0;2.0987;1.506;0.0;0.0
2011-09-09;0.0;25.4;2.0987;1.506;0.0;0.0
2011-09-10;0.0;26.72;2.0987;1.506;0.0;0.0
2011-09-11;0.0;25.88;2.0987;1.506;0.0;0.0
2011-09-12;0.0;21.22;2.0987;1.506;0.0;0.0
2011-09-13;0.0;21.52;2.0987;1.506;0.0;0.0
2011-09-14;0.0;21.9;2.0987;1.506;0.0;0.0
2011-09-15;0.0;19.58;2.0987;1.506;0.0;0.0
2011-09-16;0.5;17.6;2.3348;1.6754;1.0;0.0
2011-09-17;0.0;17.2;2.4547;1.7615;0.0;0.0
2011-09-18;6.0;17.44;2.3348;1.6754;0.0;12.1
2011-09-19;0.0;16.86;2.216;1.5902;0.0;0.0
2011-09-20;18.5;19.64;2.216;1.5902;0.0;37.0
2011-09-21;0.0;22.46;2.0987;1.506;0.0;0.0
2011-09-22;0.0;24.18;2.0987;1.506;0.0;0.0
2011-09-23;0.0;24.74;2.0987;1.506;0.0;0.0
2011-09-24;0.0;24.52;2.0987;1.506;0.0;0.0
2011-09-25;0.2;18.6;2.0987;1.506;0.4;0.0
2011-09-26;0.0;17.84;2.0987;1.506;0.0;0.0
2011-09-27;0.0;21.1;2.0987;1.506;0.0;0.0
2011-09-28;0.0;23.84;2.0987;1.506;0.0;0.0
2011-09-29;0.0;23.3;2.0987;1.506;0.0;0.0
2011-09-30;0.0;24.6;2.0987;1.506;0.0;0.0
2011-10-01;34.4;25.66;2.0987;1.506;0.0;68.8
2011-10-02;0.0;26.08;1.9827;1.4228;0.0;0.0
2011-10-03;0.0;20.16;2.3348;1.6754;0.1;0.0
2011-10-04;6.4;20.48;2.216;1.5902;12.8;0.0
2011-10-05;1.2;18.06;2.0987;1.506;0.5;2.0
2011-10-06;0.5;19.34;2.216;1.5902;1.0;0.0
2011-10-07;0.0;21.24;2.0987;1.506;0.0;0.0
2011-10-08;7.8;22.56;2.0987;1.506;0.0;15.7
2011-10-09;2.1;23.84;2.0987;1.506;0.0;4.2
2011-10-10;1.0;24.0;2.0987;1.506;0.0;2.1
2011-10-11;0.0;22.58;1.9827;1.4228;0.0;0.0
2011-10-12;14.7;24.2;2.3348;1.6754;29.4;0.0
2011-10-13;5.4;23.02;2.0987;1.506;0.0;10.8
2011-10-14;2.4;21.42;2.216;1.5902;4.4;0.4
2011-10-15;2.6;21.3;2.3348;1.6754;5.3;0.0
2011-10-16;10.4;22.18;4.9485;3.551;20.9;0.0
2011-10-17;1.2;21.3;3.8624;2.7716;2.4;0.0
2011-10-18;13.6;19.98;2.6383;1.8932;27.3;0.0
2011-10-19;0.0;18.26;2.0824;1.4943;0.0;0.0
2011-10-20;0.0;18.88;1.9762;1.4181;0.0;0.0
2011-10-21;0.0;17.62;1.9762;1.4181;0.0;0.0
2011-10-22;2.0;15.68;2.1904;1.5718;4.0;0.0
2011-10-23;14.8;16.58;3.6064;2.5879;29.6;0.0
2011-10-24;14.6;18.56;3.4804;2.4975;13.1;16.0
2011-10-25;20.8;21.22;2.8715;2.0606;0.0;41.6
2011-10-26;14.0;23.2;2.2999;1.6504;0.0;28.0
2011-10-27;8.4;22.7;2.4111;1.7302;16.7;0.0
2011-10-28;0.0;25.88;2.2999;1.6504;0.0;0.0
2011-10-29;0.0;24.8;2.1904;1.5718;0.0;0.0
2011-10-30;4.0;24.2;2.1904;1.5718;7.8;0.3
2011-10-31;1.8;17.96;2.2999;1.6504;3.5;0.0
2011-11-01;0.6;16.16;2.0824;1.4943;1.2;0.0
2011-11-02;0.0;17.84;2.0824;1.4943;0.0;0.0
2011-11-03;0.0;19.32;1.9762;1.4181;0.0;0.0
2011-11-04;0.0;20.16;1.9762;1.4181;0.0;0.0
2011-11-05;0.0;20.78;1.9762;1.4181;0.0;0.0
2011-11-06;0.0;22.2;1.9762;1.4181;0.0;0.0
2011-11-07;0.0;21.38;1.9762;1.4181;0.0;0.0
2011-11-08;0.0;22.14;1.9762;1.4181;0.0;0.0
2011-11-09;0.0;21.1;1.8717;1.3431;0.0;0.0
2011-11-10;11.8;22.14;1.8717;1.3431;0.0;23.5
2011-11-11;0.4;24.44;1.8717;1.3431;0.0;0.9
2011-11-12;0.0;24.3;1.8717;1.3431;0.0;0.0
2011-11-13;1.1;22.76;3.8624;2.7716;2.2;0.0
2011-11-14;0.0;21.46;3.7336;2.6792;0.0;0.0
2011-11-15;17.4;19.94;7.7911;5.5908;34.8;0.0
2011-11-16;17.5;22.38;6.3904;4.5857;35.0;0.0
2011-11-17;0.0;21.76;3.1108;2.2323;0.0;0.0
2011-11-18;0.0;21.0;2.6383;1.8932;0.0;0.0
2011-11-19;2.1;19.62;2.5239;1.8111;4.2;0.0
2011-11-20;5.1;19.4;2.4111;1.7302;10.2;0.0
2011-11-21;0.0;21.14;2.2999;1.6504;0.0;0.0
2011-11-22;18.2;22.42;2.6383;1.8932;0.0;36.4
2011-11-23;11.4;21.38;8.6049;6.1748;22.7;0.0
2011-11-24;42.0;23.16;6.0909;4.3708;84.1;0.0
2011-11-25;0.0;24.44;5.9428;4.2645;0.0;0.0
2011-11-26;0.0;20.12;17.0758;12.2535;0.0;0.0
2011-11-27;27.4;17.64;28.4939;20.447;54.7;0.0
2011-11-28;14.0;18.24;34.7315;24.9231;28.0;0.0
2011-11-29;5.8;19.76;16.1921;11.6193;11.5;0.0
2011-11-30;0.0;21.66;7.9519;5.7062;0.1;0.0
2011-12-01;3.5;20.98;11.3677;8.1574;7.0;0.0
2011-12-02;15.6;20.9;9.7847;7.0214;31.3;0.0
2011-12-03;13.8;20.46;7.1581;5.1366;27.5;0.0
2011-12-04;0.0;20.54;5.3617;3.8475;0.0;0.0
2011-12-05;0.0;21.36;5.0781;3.644;0.0;0.0
2011-12-06;16.0;23.08;4.7992;3.4439;32.0;0.0
2011-12-07;0.1;21.94;4.5253;3.2473;0.2;0.0
2011-12-08;6.1;22.58;5.7958;4.159;12.2;0.0
2011-12-09;0.0;22.98;4.6616;3.3451;0.0;0.0
2011-12-10;6.2;19.06;7.0024;5.0249;12.5;0.0
2011-12-11;9.3;22.16;6.3904;4.5857;18.6;0.0
2011-12-12;0.0;21.76;5.2193;3.7453;0.0;0.0
2011-12-13;42.6;22.9;5.5052;3.9505;85.1;0.0
2011-12-14;0.0;22.0;4.938;3.5435;0.0;0.0
2011-12-15;45.7;20.22;54.496;39.1059;91.4;0.0
2011-12-16;47.4;20.6;31.393;22.5274;83.3;11.6
2011-12-17;14.6;21.54;28.4939;20.447;29.1;0.0
2011-12-18;44.2;20.5;36.6181;26.2769;86.3;2.1
2011-12-19;18.8;19.18;27.6495;19.8411;37.5;0.0
2011-12-20;26.2;21.98;15.9745;11.4632;52.4;0.0
2011-12-21;0.0;24.0;14.1611;10.1619;0.0;0.0
2011-12-22;0.4;21.92;12.278;8.8106;0.8;0.0
2011-12-23;1.8;23.2;12.278;8.8106;3.6;0.0
2011-12-24;1.6;24.56;11.5481;8.2868;0.0;3.3
2011-12-25;0.2;25.2;9.7847;7.0214;0.0;0.3
2011-12-26;0.0;21.42;10.1301;7.2693;0.0;0.0
2011-12-27;24.3;20.84;13.0213;9.344;48.6;0.0
2011-12-28;19.7;22.2;13.7779;9.8869;39.4;0.0
2011-12-29;5.0;20.3;55.2634;39.6566;9.9;0.0
2011-12-30;5.0;21.4;17.753;12.7394;10.0;0.0
2011-12-31;0.6;21.5;15.1328;10.8592;1.3;0.0
2012-01-01;32.5;20.86;24.6542;17.6917;58.4;6.6
2012-01-02;37.3;19.9;104.1924;74.7677;74.4;0.2
2012-01-03;14.2;22.68;44.9725;32.2719;28.3;0.0
2012-01-04;0.1;21.76;33.8055;24.2586;0.2;0.0
2012-01-05;20.4;21.54;27.9296;20.0421;40.9;0.0
2012-01-06;0.4;21.28;23.3454;16.7525;0.7;0.0
2012-01-07;12.9;21.46;30.8029;22.1039;25.8;0.0
2012-01-08;7.6;19.82;30.5097;21.8935;15.3;0.0
2012-01-09;11.0;18.78;23.3454;16.7525;21.9;0.0
2012-01-10;2.6;20.88;17.753;12.7394;5.2;0.0
2012-01-11;0.0;20.46;15.1328;10.8592;0.0;0.0
2012-01-12;0.2;21.78;13.5875;9.7503;0.0;0.5
2012-01-13;28.4;21.98;13.5875;9.7503;0.0;56.7
2012-01-14;0.0;24.4;13.7779;9.8869;0.0;0.0
2012-01-15;0.2;25.04;13.2092;9.4788;0.5;0.0
2012-01-16;0.0;25.48;12.278;8.8106;0.0;0.0
2012-01-17;0.0;24.92;10.4793;7.5199;0.0;0.0
2012-01-18;0.0;24.5;9.1047;6.5335;0.0;0.0
2012-01-19;0.0;23.52;9.1047;6.5335;0.0;0.0
2012-01-20;0.0;23.68;9.1047;6.5335;0.0;0.0
2012-01-21;28.8;23.24;8.9372;6.4133;0.0;57.6
2012-01-22;0.0;23.9;8.7706;6.2937;0.0;0.0
2012-01-23;0.0;23.54;8.4402;6.0566;0.0;0.1
2012-01-24;0.0;23.76;7.9519;5.7062;0.0;0.0
2012-01-25;3.0;23.52;7.4725;5.3622;0.0;5.9
2012-01-26;0.0;23.96;8.7706;6.2937;0.0;0.0
2012-01-27;3.9;25.28;12.0942;8.6787;7.8;0.0
2012-01-28;15.3;21.96;12.0942;8.6787;30.6;0.0
2012-01-29;1.8;21.44;13.2092;9.4788;3.5;0.0
2012-01-30;28.3;20.78;14.3538;10.3002;56.6;0.0
2012-01-31;18.7;21.54;13.0213;9.344;37.4;0.0
2012-02-01;0.6;21.92;9.6133;6.8984;1.2;0.0
2012-02-02;0.4;22.34;8.1137;5.8223;0.7;0.0
2012-02-03;0.0;22.64;7.3147;5.249;0.0;0.0
2012-02-04;1.4;22.72;6.8479;4.914;0.0;2.7
2012-02-05;0.0;24.12;6.3904;4.5857;0.0;0.0
2012-02-06;13.4;24.04;6.0909;4.3708;0.0;26.9
2012-02-07;4.8;24.3;7.7911;5.5908;0.0;9.6
2012-02-08;11.0;25.36;6.5419;4.6944;21.9;0.0
2012-02-09;0.0;25.88;6.8479;4.914;0.0;0.0
2012-02-10;2.1;24.72;6.5419;4.6944;4.2;0.0
2012-02-11;0.1;24.8;6.5419;4.6944;0.2;0.0
2012-02-12;1.4;23.26;7.7911;5.5908;2.9;0.0
2012-02-13;0.1;22.84;7.3147;5.249;0.2;0.0
2012-02-14;0.0;23.6;6.6943;4.8038;0.0;0.0
2012-02-15;0.0;23.74;6.3904;4.5857;0.0;0.0
2012-02-16;1.1;23.0;6.0909;4.3708;2.2;0.0
2012-02-17;0.0;22.9;5.9428;4.2645;0.0;0.0
2012-02-18;5.4;23.36;5.7958;4.159;0.0;10.9
2012-02-19;0.0;23.32;5.7958;4.159;0.0;0.0
2012-02-20;0.5;21.82;5.7958;4.159;0.0;1.0
2012-02-21;0.0;22.56;5.65;4.0544;0.0;0.0
2012-02-22;2.4;22.8;5.5052;3.9505;0.0;4.7
2012-02-23;0.4;24.06;5.3617;3.8475;0.7;0.0
2012-02-24;0.0;25.2;5.2193;3.7453;0.1;0.0
2012-02-25;0.0;24.34;5.2193;3.7453;0.0;0.0
2012-02-26;11.8;24.9;5.0781;3.644;0.0;23.7
2012-02-27;0.0;26.04;4.938;3.5435;0.0;0.0
2012-02-28;0.0;25.68;4.938;3.5435;0.0;0.0
2012-02-29;0.4;25.34;4.938;3.5435;0.0;0.9
2012-03-01;12.5;25.96;4.7992;3.4439;0.0;25.0
2012-03-02;9.8;26.76;4.7992;3.4439;0.0;19.7
2012-03-03;0.0;25.3;4.7992;3.4439;0.0;0.0
2012-03-04;0.0;24.4;4.7992;3.4439;0.0;0.0
2012-03-05;0.0;24.08;4.7992;3.4439;0.0;0.0
2012-03-06;0.0;23.8;4.6616;3.3451;0.0;0.0
2012-03-07;0.0;23.16;4.6616;3.3451;0.0;0.0
2012-03-08;0.0;23.66;4.6616;3.3451;0.0;0.0
2012-03-09;0.0;25.04;4.6616;3.3451;0.0;0.0
2012-03-10;0.0;24.06;4.7992;3.4439;0.0;0.0
2012-03-11;0.0;23.0;5.5052;3.9505;0.0;0.0
2012-03-12;6.4;22.24;5.5052;3.9505;12.9;0.0
2012-03-13;9.8;22.16;5.2193;3.7453;19.7;0.0
2012-03-14;2.0;23.92;4.7992;3.4439;1.3;2.7
2012-03-15;14.8;22.96;5.7958;4.159;29.7;0.0
2012-03-16;7.6;22.04;5.2193;3.7453;15.2;0.0
2012-03-17;2.9;21.5;4.7992;3.4439;5.8;0.0
2012-03-18;0.0;19.78;4.7992;3.4439;0.0;0.0
2012-03-19;0.1;19.5;4.7992;3.4439;0.2;0.0
2012-03-20;0.0;21.16;4.7992;3.4439;0.0;0.0
2012-03-21;0.5;22.6;4.7992;3.4439;1.0;0.0
2012-03-22;0.3;24.4;4.7992;3.4439;0.0;0.6
2012-03-23;2.2;22.6;4.7992;3.4439;0.8;3.6
2012-03-24;12.9;24.3;5.3617;3.8475;25.8;0.0
2012-03-25;0.1;23.04;4.7992;3.4439;0.2;0.0
2012-03-26;19.1;23.1;6.3904;4.5857;38.2;0.0
2012-03-27;0.4;23.36;4.938;3.5435;0.0;0.8
2012-03-28;0.0;24.24;4.7992;3.4439;0.0;0.0
2012-03-29;22.0;22.22;6.3904;4.5857;44.0;0.0
2012-03-30;0.8;23.0;4.938;3.5435;1.6;0.0
2012-03-31;0.0;23.2;6.5419;4.6944;0.0;0.0
2012-04-01;0.0;23.06;5.0781;3.644;0.0;0.0
2012-04-02;0.0;23.32;4.7992;3.4439;0.0;0.0
2012-04-03;0.0;22.9;4.6616;3.3451;0.0;0.0
2012-04-04;0.0;23.0;4.5253;3.2473;0.0;0.0
2012-04-05;17.0;24.28;4.3901;3.1503;8.4;25.7
2012-04-06;5.8;22.36;4.2562;3.0542;0.0;11.7
2012-04-07;33.8;22.1;4.6616;3.3451;67.7;0.0
2012-04-08;0.0;23.28;4.3901;3.1503;0.0;0.0
2012-04-09;0.0;22.94;4.3901;3.1503;0.0;0.0
2012-04-10;0.0;22.62;4.2562;3.0542;0.0;0.0
2012-04-11;6.3;22.42;4.2562;3.0542;0.0;12.6
2012-04-12;0.0;22.26;4.2562;3.0542;0.0;0.0
2012-04-13;0.0;22.52;4.1236;2.9591;0.0;0.0
2012-04-14;5.8;23.7;4.1236;2.9591;0.0;11.7
2012-04-15;17.8;24.78;4.1236;2.9591;0.0;35.5
2012-04-16;1.8;24.1;3.9924;2.8649;0.0;3.7
2012-04-17;7.6;20.46;4.2562;3.0542;15.1;0.0
2012-04-18;0.0;21.5;4.1236;2.9591;0.0;0.0
2012-04-19;0.0;20.92;3.9924;2.8649;0.0;0.0
2012-04-20;0.1;21.4;3.9924;2.8649;0.0;0.2
2012-04-21;0.0;23.24;3.9924;2.8649;0.0;0.0
2012-04-22;0.0;23.34;3.9924;2.8649;0.0;0.0
2012-04-23;0.4;20.88;4.5253;3.2473;0.8;0.0
2012-04-24;2.6;22.58;4.2562;3.0542;5.2;0.0
2012-04-25;0.0;23.76;3.9924;2.8649;0.0;0.0
2012-04-26;0.0;23.7;3.9924;2.8649;0.0;0.0
2012-04-27;6.7;22.2;5.0781;3.644;12.9;0.5
2012-04-28;0.6;23.94;4.1236;2.9591;1.2;0.0
2012-04-29;0.0;23.08;4.2562;3.0542;0.0;0.0
2012-04-30;0.0;24.56;4.1236;2.9591;0.0;0.0
2012-05-01;1.1;21.42;3.9924;2.8649;2.2;0.0
2012-05-02;0.0;18.68;3.9924;2.8649;0.0;0.0
2012-05-03;0.0;19.62;3.9924;2.8649;0.0;0.0
2012-05-04;0.0;19.32;3.8624;2.7716;0.0;0.0
2012-05-05;0.0;20.56;3.8624;2.7716;0.0;0.0
2012-05-06;0.0;19.58;3.8624;2.7716;0.0;0.0
2012-05-07;0.0;18.76;3.8624;2.7716;0.0;0.0
2012-05-08;0.0;17.22;3.8624;2.7716;0.0;0.0
2012-05-09;2.7;18.98;4.938;3.5435;5.4;0.0
2012-05-10;0.0;20.08;4.1236;2.9591;0.0;0.0
2012-05-11;0.0;21.1;3.9924;2.8649;0.0;0.0
2012-05-12;1.1;22.2;3.8624;2.7716;0.0;2.2
2012-05-13;0.0;21.98;3.8624;2.7716;0.0;0.0
2012-05-14;0.0;19.42;3.8624;2.7716;0.0;0.0
2012-05-15;15.7;16.52;4.938;3.5435;31.4;0.0
2012-05-16;3.0;17.4;4.3901;3.1503;6.1;0.0
2012-05-17;0.0;17.52;4.1236;2.9591;0.0;0.0
2012-05-18;0.0;18.1;4.1236;2.9591;0.0;0.0
2012-05-19;0.0;18.12;3.9924;2.8649;0.0;0.0
2012-05-20;0.0;17.76;3.9924;2.8649;0.0;0.0
2012-05-21;0.0;18.02;3.9924;2.8649;0.0;0.0
2012-05-22;0.0;18.08;3.9924;2.8649;0.0;0.0
2012-05-23;0.0;18.08;3.8624;2.7716;0.0;0.0
2012-05-24;0.0;18.96;3.8624;2.7716;0.0;0.0
2012-05-25;0.0;18.6;3.8624;2.7716;0.0;0.0
2012-05-26;8.0;19.52;3.8624;2.7716;16.0;0.0
2012-05-27;0.0;21.44;3.9924;2.8649;0.0;0.0
2012-05-28;0.1;21.66;3.8624;2.7716;0.0;0.2
2012-05-29;0.0;22.18;3.8624;2.7716;0.0;0.0
2012-05-30;7.5;22.38;3.8624;2.7716;0.0;15.0
2012-05-31;0.0;22.9;3.8624;2.7716;0.0;0.0
2012-06-01;0.0;22.38;3.2325;2.3196;0.0;0.0
2012-06-02;0.0;21.72;3.1108;2.2323;0.0;0.0
2012-06-03;0.0;22.02;3.1108;2.2323;0.0;0.0
2012-06-04;0.0;22.38;3.6064;2.5879;0.0;0.0
2012-06-05;0.0;23.38;3.8624;2.7716;0.0;0.0
2012-06-06;1.6;20.78;5.2193;3.7453;3.1;0.0
2012-06-07;3.8;20.4;4.3901;3.1503;7.6;0.0
2012-06-08;0.0;19.04;4.3901;3.1503;0.0;0.0
2012-06-09;2.4;19.84;3.8624;2.7716;4.7;0.0
2012-06-10;0.0;19.52;3.7336;2.6792;0.0;0.0
2012-06-11;0.0;19.72;3.7336;2.6792;0.0;0.0
2012-06-12;0.0;20.88;3.6064;2.5879;0.0;0.0
2012-06-13;0.0;20.44;3.6064;2.5879;0.0;0.0
2012-06-14;0.0;20.28;3.6064;2.5879;0.0;0.0
2012-06-15;17.2;19.6;3.4804;2.4975;0.0;34.3
2012-06-16;1.0;19.12;3.4804;2.4975;0.0;1.9
2012-06-17;0.0;20.16;3.4804;2.4975;0.0;0.0
2012-06-18;2.9;20.66;3.4804;2.4975;0.0;5.8
2012-06-19;0.0;21.1;3.3558;2.4081;0.0;0.0
2012-06-20;0.0;22.26;3.3558;2.4081;0.0;0.0
2012-06-21;0.1;22.02;3.4804;2.4975;0.2;0.0
2012-06-22;0.7;22.16;3.4804;2.4975;1.4;0.0
2012-06-23;0.0;21.62;3.3558;2.4081;0.0;0.0
2012-06-24;0.0;19.48;3.3558;2.4081;0.0;0.0
2012-06-25;0.0;19.9;3.3558;2.4081;0.0;0.0
2012-06-26;0.0;18.0;3.3558;2.4081;0.0;0.0
2012-06-27;0.0;18.62;3.3558;2.4081;0.0;0.0
2012-06-28;0.0;19.36;3.2325;2.3196;0.0;0.0
2012-06-29;0.0;20.12;3.2325;2.3196;0.0;0.0
